Participant ID,Trial,Total Pot,Individual Offer,Opponent Offer,Model Decision,Utility,Accept Probability
2028,7,15,1.5,13.5,Reject,-9.3,0.0
2028,8,15,6.0,9.0,Accept,3.3,0.96
2028,10,9,1.8,7.2,Reject,-3.06,0.04
2028,12,15,5.25,9.75,Accept,1.2,0.77
2028,14,6,1.2,4.8,Reject,-2.04,0.12
2028,16,15,3.75,11.25,Reject,-3.0,0.05
2028,18,12,4.2,7.8,Accept,0.96,0.72
2028,19,15,3.75,11.25,Reject,-3.0,0.05
2028,20,12,4.2,7.8,Accept,0.96,0.72
2028,21,9,2.7,6.3,Reject,-0.54,0.37
2028,22,9,2.25,6.75,Reject,-1.8,0.14
2028,23,12,2.4,9.6,Reject,-4.08,0.02
2028,24,15,6.0,9.0,Accept,3.3,0.96
2028,26,9,1.8,7.2,Reject,-3.06,0.04
2028,27,15,5.25,9.75,Accept,1.2,0.77
2028,28,15,5.25,9.75,Reject,1.2,0.77
2028,30,15,3.0,12.0,Reject,-5.1,0.01
2028,31,15,5.25,9.75,Reject,1.2,0.77
2028,33,15,1.5,13.5,Reject,-9.3,0.0
2028,35,9,2.25,6.75,Reject,-1.8,0.14
2028,36,18,9.0,9.0,Accept,9.0,1.0
2028,37,9,3.6,5.4,Accept,1.98,0.88
2028,38,15,3.0,12.0,Reject,-5.1,0.01
2028,39,9,2.7,6.3,Reject,-0.54,0.37
2028,41,9,2.7,6.3,Reject,-0.54,0.37
2028,42,12,1.2,10.8,Reject,-7.44,0.0
2028,45,18,4.5,13.5,Reject,-3.6,0.03
2028,46,18,5.4,12.6,Reject,-1.08,0.25
2028,47,6,2.4,3.6,Accept,1.32,0.79
2028,48,9,2.7,6.3,Reject,-0.54,0.37
2028,49,6,1.8,4.2,Reject,-0.36,0.41
2028,50,9,3.6,5.4,Accept,1.98,0.88
2029,2,9,2.7,6.3,Reject,-0.54,0.37
2029,3,18,5.4,12.6,Reject,-1.08,0.25
2029,4,15,5.25,9.75,Accept,1.2,0.77
2029,5,15,6.0,9.0,Accept,3.3,0.96
2029,6,15,5.25,9.75,Accept,1.2,0.77
2029,7,15,1.5,13.5,Reject,-9.3,0.0
2029,9,15,3.0,12.0,Reject,-5.1,0.01
2029,11,9,1.8,7.2,Reject,-3.06,0.04
2029,14,12,3.0,9.0,Reject,-2.4,0.08
2029,15,6,1.8,4.2,Reject,-0.36,0.41
2029,16,15,3.0,12.0,Reject,-5.1,0.01
2029,17,9,3.6,5.4,Accept,1.98,0.88
2029,18,6,2.4,3.6,Accept,1.32,0.79
2029,19,18,9.0,9.0,Accept,9.0,1.0
2029,21,6,1.2,4.8,Reject,-2.04,0.12
2029,22,12,4.2,7.8,Accept,0.96,0.72
2029,23,15,6.0,9.0,Accept,3.3,0.96
2029,25,9,1.8,7.2,Reject,-3.06,0.04
2029,26,9,4.5,4.5,Reject,4.5,0.99
2029,27,12,4.2,7.8,Accept,0.96,0.72
2029,29,15,1.5,13.5,Reject,-9.3,0.0
2029,33,18,4.5,13.5,Reject,-3.6,0.03
2029,34,9,2.25,6.75,Reject,-1.8,0.14
2029,36,15,5.25,9.75,Accept,1.2,0.77
2029,37,15,5.25,9.75,Reject,1.2,0.77
2029,38,15,3.75,11.25,Reject,-3.0,0.05
2029,40,9,2.25,6.75,Reject,-1.8,0.14
2029,41,12,1.2,10.8,Reject,-7.44,0.0
2029,42,15,3.75,11.25,Reject,-3.0,0.05
2029,44,9,2.7,6.3,Reject,-0.54,0.37
2029,45,9,2.7,6.3,Reject,-0.54,0.37
2029,46,12,2.4,9.6,Reject,-4.08,0.02
2029,47,9,3.6,5.4,Accept,1.98,0.88
2029,48,9,2.7,6.3,Reject,-0.54,0.37
2029,49,12,4.8,7.2,Accept,2.64,0.93
2029,51,9,4.5,4.5,Accept,4.5,0.99
2030,1,15,3.75,11.25,Reject,-3.0,0.05
2030,2,12,4.2,7.8,Accept,0.96,0.72
2030,3,15,6.0,9.0,Accept,3.3,0.96
2030,5,9,1.8,7.2,Reject,-3.06,0.04
2030,6,15,3.0,12.0,Reject,-5.1,0.01
2030,7,15,1.5,13.5,Reject,-9.3,0.0
2030,8,12,1.2,10.8,Reject,-7.44,0.0
2030,9,9,1.8,7.2,Reject,-3.06,0.04
2030,12,9,4.5,4.5,Accept,4.5,0.99
2030,13,18,4.5,13.5,Reject,-3.6,0.03
2030,14,9,2.7,6.3,Reject,-0.54,0.37
2030,15,12,2.4,9.6,Reject,-4.08,0.02
2030,16,15,5.25,9.75,Accept,1.2,0.77
2030,18,12,4.2,7.8,Reject,0.96,0.72
2030,19,12,3.0,9.0,Reject,-2.4,0.08
2030,20,15,5.25,9.75,Accept,1.2,0.77
2030,22,15,6.0,9.0,Reject,3.3,0.96
2030,23,9,3.6,5.4,Accept,1.98,0.88
2030,24,9,4.5,4.5,Accept,4.5,0.99
2030,26,18,9.0,9.0,Accept,9.0,1.0
2030,27,15,5.25,9.75,Accept,1.2,0.77
2030,29,9,2.7,6.3,Reject,-0.54,0.37
2030,30,6,1.8,4.2,Reject,-0.36,0.41
2030,31,15,3.0,12.0,Reject,-5.1,0.01
2030,32,15,3.75,11.25,Reject,-3.0,0.05
2030,33,12,4.8,7.2,Accept,2.64,0.93
2030,35,6,1.2,4.8,Reject,-2.04,0.12
2030,36,9,2.25,6.75,Reject,-1.8,0.14
2030,39,6,2.4,3.6,Accept,1.32,0.79
2030,42,9,2.25,6.75,Reject,-1.8,0.14
2030,44,9,2.7,6.3,Accept,-0.54,0.37
2030,45,9,2.7,6.3,Reject,-0.54,0.37
2030,47,15,5.25,9.75,Accept,1.2,0.77
2030,48,18,5.4,12.6,Reject,-1.08,0.25
2030,49,9,3.6,5.4,Accept,1.98,0.88
2030,50,15,1.5,13.5,Reject,-9.3,0.0
2031,1,15,5.25,9.75,Accept,1.2,0.77
2031,2,15,1.5,13.5,Reject,-9.3,0.0
2031,3,15,1.5,13.5,Reject,-9.3,0.0
2031,4,9,1.8,7.2,Reject,-3.06,0.04
2031,5,9,2.7,6.3,Reject,-0.54,0.37
2031,8,18,9.0,9.0,Accept,9.0,1.0
2031,10,15,6.0,9.0,Accept,3.3,0.96
2031,11,9,2.25,6.75,Reject,-1.8,0.14
2031,12,9,2.7,6.3,Reject,-0.54,0.37
2031,13,9,4.5,4.5,Accept,4.5,0.99
2031,14,6,1.8,4.2,Reject,-0.36,0.41
2031,15,6,1.2,4.8,Reject,-2.04,0.12
2031,16,9,2.7,6.3,Reject,-0.54,0.37
2031,17,9,3.6,5.4,Accept,1.98,0.88
2031,18,12,2.4,9.6,Reject,-4.08,0.02
2031,19,15,3.75,11.25,Reject,-3.0,0.05
2031,20,9,1.8,7.2,Reject,-3.06,0.04
2031,21,18,4.5,13.5,Reject,-3.6,0.03
2031,22,15,3.0,12.0,Reject,-5.1,0.01
2031,23,15,3.0,12.0,Reject,-5.1,0.01
2031,24,12,4.2,7.8,Reject,0.96,0.72
2031,26,9,2.7,6.3,Accept,-0.54,0.37
2031,27,12,1.2,10.8,Reject,-7.44,0.0
2031,31,15,5.25,9.75,Reject,1.2,0.77
2031,32,6,2.4,3.6,Accept,1.32,0.79
2031,35,15,6.0,9.0,Accept,3.3,0.96
2031,36,9,3.6,5.4,Reject,1.98,0.88
2031,39,15,3.75,11.25,Reject,-3.0,0.05
2031,40,9,2.25,6.75,Reject,-1.8,0.14
2031,41,12,4.8,7.2,Accept,2.64,0.93
2031,42,12,3.0,9.0,Reject,-2.4,0.08
2031,44,15,5.25,9.75,Accept,1.2,0.77
2031,46,18,5.4,12.6,Accept,-1.08,0.25
2031,47,9,4.5,4.5,Accept,4.5,0.99
2031,48,15,5.25,9.75,Accept,1.2,0.77
2031,49,12,4.2,7.8,Accept,0.96,0.72
2032,1,15,1.5,13.5,Reject,-9.3,0.0
2032,2,9,2.7,6.3,Reject,-0.54,0.37
2032,8,6,1.8,4.2,Reject,-0.36,0.41
2032,9,9,3.6,5.4,Accept,1.98,0.88
2032,10,6,1.2,4.8,Reject,-2.04,0.12
2032,14,9,2.7,6.3,Reject,-0.54,0.37
2032,15,12,1.2,10.8,Reject,-7.44,0.0
2032,16,9,1.8,7.2,Reject,-3.06,0.04
2032,18,15,6.0,9.0,Accept,3.3,0.96
2032,21,12,4.2,7.8,Accept,0.96,0.72
2032,22,18,9.0,9.0,Accept,9.0,1.0
2032,23,18,4.5,13.5,Reject,-3.6,0.03
2032,24,12,2.4,9.6,Reject,-4.08,0.02
2032,26,15,5.25,9.75,Reject,1.2,0.77
2032,27,9,4.5,4.5,Accept,4.5,0.99
2032,28,15,3.75,11.25,Reject,-3.0,0.05
2032,29,15,5.25,9.75,Accept,1.2,0.77
2032,30,15,3.0,12.0,Reject,-5.1,0.01
2032,31,15,5.25,9.75,Accept,1.2,0.77
2032,32,9,2.7,6.3,Reject,-0.54,0.37
2032,33,15,5.25,9.75,Accept,1.2,0.77
2032,34,9,4.5,4.5,Accept,4.5,0.99
2032,35,9,2.25,6.75,Reject,-1.8,0.14
2032,36,15,3.75,11.25,Reject,-3.0,0.05
2032,37,9,1.8,7.2,Reject,-3.06,0.04
2032,38,9,2.7,6.3,Reject,-0.54,0.37
2032,40,15,6.0,9.0,Accept,3.3,0.96
2032,41,12,4.8,7.2,Accept,2.64,0.93
2032,43,12,3.0,9.0,Reject,-2.4,0.08
2032,45,9,2.25,6.75,Reject,-1.8,0.14
2032,46,15,1.5,13.5,Reject,-9.3,0.0
2032,47,6,2.4,3.6,Reject,1.32,0.79
2032,48,15,3.0,12.0,Reject,-5.1,0.01
2032,49,18,5.4,12.6,Accept,-1.08,0.25
2032,50,12,4.2,7.8,Reject,0.96,0.72
2032,51,9,3.6,5.4,Accept,1.98,0.88
2033,2,9,1.8,7.2,Reject,-3.06,0.04
2033,3,12,4.2,7.8,Accept,0.96,0.72
2033,4,15,1.5,13.5,Reject,-9.3,0.0
2033,5,9,2.25,6.75,Reject,-1.8,0.14
2033,6,15,3.0,12.0,Reject,-5.1,0.01
2033,7,15,1.5,13.5,Reject,-9.3,0.0
2033,9,15,3.0,12.0,Reject,-5.1,0.01
2033,10,18,5.4,12.6,Accept,-1.08,0.25
2033,11,6,2.4,3.6,Accept,1.32,0.79
2033,12,15,6.0,9.0,Accept,3.3,0.96
2033,13,9,1.8,7.2,Reject,-3.06,0.04
2033,14,12,2.4,9.6,Reject,-4.08,0.02
2033,15,18,9.0,9.0,Accept,9.0,1.0
2033,16,15,5.25,9.75,Accept,1.2,0.77
2033,19,12,4.2,7.8,Accept,0.96,0.72
2033,22,15,6.0,9.0,Accept,3.3,0.96
2033,24,15,3.75,11.25,Reject,-3.0,0.05
2033,26,9,2.7,6.3,Reject,-0.54,0.37
2033,28,6,1.2,4.8,Reject,-2.04,0.12
2033,29,9,3.6,5.4,Reject,1.98,0.88
2033,30,12,1.2,10.8,Reject,-7.44,0.0
2033,31,15,5.25,9.75,Accept,1.2,0.77
2033,32,15,5.25,9.75,Accept,1.2,0.77
2033,33,18,4.5,13.5,Reject,-3.6,0.03
2033,34,9,4.5,4.5,Accept,4.5,0.99
2033,35,15,3.75,11.25,Reject,-3.0,0.05
2033,36,9,2.7,6.3,Reject,-0.54,0.37
2033,38,9,2.25,6.75,Reject,-1.8,0.14
2033,39,9,4.5,4.5,Accept,4.5,0.99
2033,40,9,2.7,6.3,Reject,-0.54,0.37
2033,41,15,5.25,9.75,Accept,1.2,0.77
2033,43,12,3.0,9.0,Reject,-2.4,0.08
2033,44,6,1.8,4.2,Reject,-0.36,0.41
2033,46,12,4.8,7.2,Accept,2.64,0.93
2033,48,9,3.6,5.4,Accept,1.98,0.88
2033,49,9,2.7,6.3,Accept,-0.54,0.37
2034,1,15,3.75,11.25,Reject,-3.0,0.05
2034,2,6,2.4,3.6,Accept,1.32,0.79
2034,3,9,2.7,6.3,Accept,-0.54,0.37
2034,4,15,5.25,9.75,Accept,1.2,0.77
2034,6,9,1.8,7.2,Reject,-3.06,0.04
2034,8,9,2.25,6.75,Reject,-1.8,0.14
2034,10,15,5.25,9.75,Accept,1.2,0.77
2034,11,6,1.2,4.8,Accept,-2.04,0.12
2034,12,15,3.0,12.0,Reject,-5.1,0.01
2034,13,12,4.2,7.8,Reject,0.96,0.72
2034,14,15,3.75,11.25,Reject,-3.0,0.05
2034,15,9,3.6,5.4,Accept,1.98,0.88
2034,18,15,6.0,9.0,Accept,3.3,0.96
2034,20,9,2.7,6.3,Reject,-0.54,0.37
2034,22,9,2.7,6.3,Reject,-0.54,0.37
2034,23,18,5.4,12.6,Reject,-1.08,0.25
2034,24,15,1.5,13.5,Reject,-9.3,0.0
2034,25,15,6.0,9.0,Accept,3.3,0.96
2034,28,18,4.5,13.5,Reject,-3.6,0.03
2034,30,9,4.5,4.5,Accept,4.5,0.99
2034,31,15,1.5,13.5,Reject,-9.3,0.0
2034,32,12,1.2,10.8,Reject,-7.44,0.0
2034,33,6,1.8,4.2,Accept,-0.36,0.41
2034,34,18,9.0,9.0,Accept,9.0,1.0
2034,35,9,2.7,6.3,Reject,-0.54,0.37
2034,38,12,2.4,9.6,Reject,-4.08,0.02
2034,39,9,4.5,4.5,Accept,4.5,0.99
2034,40,15,5.25,9.75,Reject,1.2,0.77
2034,41,9,2.25,6.75,Reject,-1.8,0.14
2034,42,9,3.6,5.4,Accept,1.98,0.88
2034,43,15,3.0,12.0,Reject,-5.1,0.01
2034,44,12,3.0,9.0,Reject,-2.4,0.08
2034,45,12,4.8,7.2,Reject,2.64,0.93
2034,47,15,5.25,9.75,Reject,1.2,0.77
2034,49,9,1.8,7.2,Reject,-3.06,0.04
2034,51,12,4.2,7.8,Accept,0.96,0.72
2035,2,15,1.5,13.5,Reject,-9.3,0.0
2035,3,18,4.5,13.5,Reject,-3.6,0.03
2035,4,9,2.7,6.3,Reject,-0.54,0.37
2035,5,9,2.25,6.75,Reject,-1.8,0.14
2035,8,12,2.4,9.6,Reject,-4.08,0.02
2035,9,15,3.75,11.25,Reject,-3.0,0.05
2035,13,15,5.25,9.75,Accept,1.2,0.77
2035,15,15,5.25,9.75,Accept,1.2,0.77
2035,16,9,3.6,5.4,Reject,1.98,0.88
2035,17,6,1.2,4.8,Reject,-2.04,0.12
2035,19,15,3.75,11.25,Reject,-3.0,0.05
2035,20,15,1.5,13.5,Reject,-9.3,0.0
2035,22,18,5.4,12.6,Reject,-1.08,0.25
2035,24,15,6.0,9.0,Accept,3.3,0.96
2035,25,9,2.25,6.75,Reject,-1.8,0.14
2035,26,9,4.5,4.5,Accept,4.5,0.99
2035,27,15,5.25,9.75,Reject,1.2,0.77
2035,28,12,4.8,7.2,Accept,2.64,0.93
2035,29,15,6.0,9.0,Accept,3.3,0.96
2035,30,9,1.8,7.2,Reject,-3.06,0.04
2035,32,15,3.0,12.0,Reject,-5.1,0.01
2035,34,12,3.0,9.0,Reject,-2.4,0.08
2035,35,6,1.8,4.2,Reject,-0.36,0.41
2035,36,12,4.2,7.8,Reject,0.96,0.72
2035,38,12,4.2,7.8,Accept,0.96,0.72
2035,39,18,9.0,9.0,Accept,9.0,1.0
2035,41,6,2.4,3.6,Accept,1.32,0.79
2035,43,15,3.0,12.0,Reject,-5.1,0.01
2035,44,9,1.8,7.2,Reject,-3.06,0.04
2035,45,9,2.7,6.3,Reject,-0.54,0.37
2035,46,15,5.25,9.75,Accept,1.2,0.77
2035,47,9,2.7,6.3,Reject,-0.54,0.37
2035,48,9,2.7,6.3,Reject,-0.54,0.37
2035,49,9,4.5,4.5,Accept,4.5,0.99
2035,50,9,3.6,5.4,Accept,1.98,0.88
2035,51,12,1.2,10.8,Reject,-7.44,0.0
2036,1,6,2.4,3.6,Accept,1.32,0.79
2036,2,6,1.8,4.2,Accept,-0.36,0.41
2036,3,18,5.4,12.6,Reject,-1.08,0.25
2036,4,9,2.25,6.75,Reject,-1.8,0.14
2036,5,15,6.0,9.0,Accept,3.3,0.96
2036,7,15,3.0,12.0,Reject,-5.1,0.01
2036,8,18,9.0,9.0,Accept,9.0,1.0
2036,10,15,3.0,12.0,Reject,-5.1,0.01
2036,12,9,2.7,6.3,Accept,-0.54,0.37
2036,14,9,1.8,7.2,Reject,-3.06,0.04
2036,15,15,6.0,9.0,Accept,3.3,0.96
2036,18,12,4.2,7.8,Reject,0.96,0.72
2036,19,12,2.4,9.6,Reject,-4.08,0.02
2036,20,15,5.25,9.75,Accept,1.2,0.77
2036,21,9,2.7,6.3,Reject,-0.54,0.37
2036,22,9,3.6,5.4,Accept,1.98,0.88
2036,25,15,5.25,9.75,Reject,1.2,0.77
2036,26,9,4.5,4.5,Accept,4.5,0.99
2036,29,15,5.25,9.75,Accept,1.2,0.77
2036,30,15,1.5,13.5,Reject,-9.3,0.0
2036,31,15,5.25,9.75,Accept,1.2,0.77
2036,32,9,3.6,5.4,Reject,1.98,0.88
2036,33,15,1.5,13.5,Reject,-9.3,0.0
2036,34,9,2.7,6.3,Reject,-0.54,0.37
2036,35,9,2.25,6.75,Reject,-1.8,0.14
2036,36,12,4.8,7.2,Accept,2.64,0.93
2036,37,12,4.2,7.8,Reject,0.96,0.72
2036,41,12,3.0,9.0,Reject,-2.4,0.08
2036,43,12,1.2,10.8,Reject,-7.44,0.0
2036,44,15,3.75,11.25,Reject,-3.0,0.05
2036,45,9,4.5,4.5,Accept,4.5,0.99
2036,46,9,1.8,7.2,Reject,-3.06,0.04
2036,48,15,3.75,11.25,Reject,-3.0,0.05
2036,49,18,4.5,13.5,Reject,-3.6,0.03
2036,50,6,1.2,4.8,Reject,-2.04,0.12
2036,51,9,2.7,6.3,Reject,-0.54,0.37
2037,1,6,1.8,4.2,Accept,-0.36,0.41
2037,2,9,2.25,6.75,Reject,-1.8,0.14
2037,3,15,3.75,11.25,Reject,-3.0,0.05
2037,4,15,6.0,9.0,Accept,3.3,0.96
2037,7,9,1.8,7.2,Reject,-3.06,0.04
2037,8,12,1.2,10.8,Reject,-7.44,0.0
2037,9,12,4.2,7.8,Reject,0.96,0.72
2037,13,9,2.7,6.3,Reject,-0.54,0.37
2037,15,9,2.25,6.75,Accept,-1.8,0.14
2037,16,9,2.7,6.3,Accept,-0.54,0.37
2037,17,15,3.75,11.25,Reject,-3.0,0.05
2037,19,15,3.0,12.0,Reject,-5.1,0.01
2037,20,15,3.0,12.0,Reject,-5.1,0.01
2037,22,12,4.8,7.2,Accept,2.64,0.93
2037,23,9,3.6,5.4,Reject,1.98,0.88
2037,24,12,3.0,9.0,Reject,-2.4,0.08
2037,25,12,2.4,9.6,Reject,-4.08,0.02
2037,27,15,5.25,9.75,Accept,1.2,0.77
2037,28,6,1.2,4.8,Reject,-2.04,0.12
2037,30,9,4.5,4.5,Accept,4.5,0.99
2037,32,9,2.7,6.3,Reject,-0.54,0.37
2037,33,18,9.0,9.0,Accept,9.0,1.0
2037,34,9,2.7,6.3,Reject,-0.54,0.37
2037,36,9,3.6,5.4,Accept,1.98,0.88
2037,37,15,6.0,9.0,Accept,3.3,0.96
2037,39,18,4.5,13.5,Reject,-3.6,0.03
2037,40,18,5.4,12.6,Reject,-1.08,0.25
2037,42,15,5.25,9.75,Accept,1.2,0.77
2037,43,9,1.8,7.2,Reject,-3.06,0.04
2037,44,12,4.2,7.8,Accept,0.96,0.72
2037,45,6,2.4,3.6,Accept,1.32,0.79
2037,46,9,4.5,4.5,Accept,4.5,0.99
2037,47,15,1.5,13.5,Reject,-9.3,0.0
2037,49,15,5.25,9.75,Accept,1.2,0.77
2037,50,15,5.25,9.75,Accept,1.2,0.77
2037,51,15,1.5,13.5,Reject,-9.3,0.0
2038,2,15,5.25,9.75,Accept,1.2,0.77
2038,3,9,2.7,6.3,Reject,-0.54,0.37
2038,4,12,4.8,7.2,Accept,2.64,0.93
2038,6,15,5.25,9.75,Accept,1.2,0.77
2038,7,15,5.25,9.75,Accept,1.2,0.77
2038,8,9,4.5,4.5,Accept,4.5,0.99
2038,9,12,3.0,9.0,Reject,-2.4,0.08
2038,10,15,3.75,11.25,Reject,-3.0,0.05
2038,12,6,2.4,3.6,Accept,1.32,0.79
2038,13,9,1.8,7.2,Reject,-3.06,0.04
2038,14,6,1.8,4.2,Accept,-0.36,0.41
2038,15,12,4.2,7.8,Reject,0.96,0.72
2038,16,9,1.8,7.2,Accept,-3.06,0.04
2038,17,12,1.2,10.8,Reject,-7.44,0.0
2038,18,9,4.5,4.5,Accept,4.5,0.99
2038,20,18,9.0,9.0,Accept,9.0,1.0
2038,21,9,2.7,6.3,Accept,-0.54,0.37
2038,26,15,6.0,9.0,Accept,3.3,0.96
2038,27,9,2.25,6.75,Reject,-1.8,0.14
2038,28,15,3.0,12.0,Reject,-5.1,0.01
2038,29,9,3.6,5.4,Accept,1.98,0.88
2038,30,15,3.0,12.0,Reject,-5.1,0.01
2038,31,18,4.5,13.5,Reject,-3.6,0.03
2038,33,9,2.7,6.3,Accept,-0.54,0.37
2038,34,15,1.5,13.5,Reject,-9.3,0.0
2038,35,18,5.4,12.6,Accept,-1.08,0.25
2038,36,15,5.25,9.75,Accept,1.2,0.77
2038,41,9,2.25,6.75,Reject,-1.8,0.14
2038,42,12,4.2,7.8,Accept,0.96,0.72
2038,43,15,6.0,9.0,Accept,3.3,0.96
2038,44,9,3.6,5.4,Accept,1.98,0.88
2038,45,12,2.4,9.6,Reject,-4.08,0.02
2038,46,15,1.5,13.5,Reject,-9.3,0.0
2038,48,15,3.75,11.25,Reject,-3.0,0.05
2038,49,6,1.2,4.8,Reject,-2.04,0.12
2038,51,9,2.7,6.3,Reject,-0.54,0.37
2039,2,9,2.7,6.3,Reject,-0.54,0.37
2039,4,18,5.4,12.6,Reject,-1.08,0.25
2039,5,12,2.4,9.6,Reject,-4.08,0.02
2039,6,6,2.4,3.6,Reject,1.32,0.79
2039,7,9,3.6,5.4,Accept,1.98,0.88
2039,8,15,6.0,9.0,Accept,3.3,0.96
2039,10,9,1.8,7.2,Reject,-3.06,0.04
2039,11,15,6.0,9.0,Reject,3.3,0.96
2039,12,15,3.75,11.25,Reject,-3.0,0.05
2039,13,15,1.5,13.5,Reject,-9.3,0.0
2039,18,9,2.7,6.3,Reject,-0.54,0.37
2039,19,15,5.25,9.75,Accept,1.2,0.77
2039,21,12,4.8,7.2,Accept,2.64,0.93
2039,22,6,1.8,4.2,Accept,-0.36,0.41
2039,23,9,2.7,6.3,Reject,-0.54,0.37
2039,25,9,2.7,6.3,Reject,-0.54,0.37
2039,27,12,3.0,9.0,Reject,-2.4,0.08
2039,29,12,4.2,7.8,Reject,0.96,0.72
2039,30,9,4.5,4.5,Accept,4.5,0.99
2039,31,6,1.2,4.8,Reject,-2.04,0.12
2039,32,12,1.2,10.8,Reject,-7.44,0.0
2039,34,15,1.5,13.5,Reject,-9.3,0.0
2039,35,18,9.0,9.0,Accept,9.0,1.0
2039,36,9,4.5,4.5,Accept,4.5,0.99
2039,37,15,3.0,12.0,Reject,-5.1,0.01
2039,39,9,2.25,6.75,Reject,-1.8,0.14
2039,40,18,4.5,13.5,Reject,-3.6,0.03
2039,41,15,5.25,9.75,Accept,1.2,0.77
2039,42,15,5.25,9.75,Reject,1.2,0.77
2039,43,9,1.8,7.2,Reject,-3.06,0.04
2039,45,15,3.75,11.25,Reject,-3.0,0.05
2039,46,12,4.2,7.8,Accept,0.96,0.72
2039,47,15,3.0,12.0,Reject,-5.1,0.01
2039,49,9,2.25,6.75,Reject,-1.8,0.14
2039,50,9,3.6,5.4,Accept,1.98,0.88
2039,51,15,5.25,9.75,Accept,1.2,0.77
2040,1,18,5.4,12.6,Reject,-1.08,0.25
2040,2,12,1.2,10.8,Reject,-7.44,0.0
2040,3,12,4.8,7.2,Accept,2.64,0.93
2040,4,15,5.25,9.75,Accept,1.2,0.77
2040,5,9,2.7,6.3,Reject,-0.54,0.37
2040,7,9,2.25,6.75,Reject,-1.8,0.14
2040,8,18,9.0,9.0,Accept,9.0,1.0
2040,10,12,3.0,9.0,Accept,-2.4,0.08
2040,11,15,5.25,9.75,Accept,1.2,0.77
2040,12,6,1.2,4.8,Reject,-2.04,0.12
2040,13,12,4.2,7.8,Accept,0.96,0.72
2040,15,18,4.5,13.5,Reject,-3.6,0.03
2040,16,15,5.25,9.75,Accept,1.2,0.77
2040,17,9,2.7,6.3,Reject,-0.54,0.37
2040,19,15,3.75,11.25,Reject,-3.0,0.05
2040,22,15,1.5,13.5,Reject,-9.3,0.0
2040,23,9,3.6,5.4,Accept,1.98,0.88
2040,26,9,2.7,6.3,Reject,-0.54,0.37
2040,27,9,3.6,5.4,Accept,1.98,0.88
2040,29,15,3.0,12.0,Reject,-5.1,0.01
2040,32,15,6.0,9.0,Accept,3.3,0.96
2040,33,9,1.8,7.2,Reject,-3.06,0.04
2040,36,9,2.7,6.3,Reject,-0.54,0.37
2040,37,15,1.5,13.5,Reject,-9.3,0.0
2040,38,12,4.2,7.8,Accept,0.96,0.72
2040,39,15,5.25,9.75,Accept,1.2,0.77
2040,40,12,2.4,9.6,Reject,-4.08,0.02
2040,41,15,3.75,11.25,Reject,-3.0,0.05
2040,43,9,2.25,6.75,Reject,-1.8,0.14
2040,44,9,4.5,4.5,Accept,4.5,0.99
2040,45,6,1.8,4.2,Accept,-0.36,0.41
2040,46,15,6.0,9.0,Accept,3.3,0.96
2040,47,6,2.4,3.6,Reject,1.32,0.79
2040,48,15,3.0,12.0,Reject,-5.1,0.01
2040,49,9,4.5,4.5,Accept,4.5,0.99
2040,51,9,1.8,7.2,Reject,-3.06,0.04
2041,2,6,2.4,3.6,Accept,1.32,0.79
2041,3,6,1.8,4.2,Accept,-0.36,0.41
2041,4,12,1.2,10.8,Reject,-7.44,0.0
2041,5,9,2.7,6.3,Reject,-0.54,0.37
2041,7,15,3.0,12.0,Reject,-5.1,0.01
2041,8,18,9.0,9.0,Accept,9.0,1.0
2041,9,18,4.5,13.5,Reject,-3.6,0.03
2041,11,9,2.7,6.3,Reject,-0.54,0.37
2041,12,9,2.7,6.3,Accept,-0.54,0.37
2041,13,9,3.6,5.4,Accept,1.98,0.88
2041,15,15,1.5,13.5,Reject,-9.3,0.0
2041,17,12,3.0,9.0,Reject,-2.4,0.08
2041,18,15,5.25,9.75,Accept,1.2,0.77
2041,19,9,1.8,7.2,Reject,-3.06,0.04
2041,21,12,4.2,7.8,Accept,0.96,0.72
2041,22,15,3.75,11.25,Reject,-3.0,0.05
2041,23,9,3.6,5.4,Accept,1.98,0.88
2041,24,15,3.0,12.0,Reject,-5.1,0.01
2041,25,9,4.5,4.5,Accept,4.5,0.99
2041,27,15,5.25,9.75,Reject,1.2,0.77
2041,28,9,2.25,6.75,Reject,-1.8,0.14
2041,29,12,4.8,7.2,Accept,2.64,0.93
2041,31,15,3.75,11.25,Reject,-3.0,0.05
2041,33,9,1.8,7.2,Reject,-3.06,0.04
2041,37,9,2.25,6.75,Reject,-1.8,0.14
2041,38,9,4.5,4.5,Accept,4.5,0.99
2041,39,6,1.2,4.8,Reject,-2.04,0.12
2041,40,15,6.0,9.0,Accept,3.3,0.96
2041,41,15,5.25,9.75,Accept,1.2,0.77
2041,43,18,5.4,12.6,Reject,-1.08,0.25
2041,46,15,5.25,9.75,Accept,1.2,0.77
2041,47,12,2.4,9.6,Reject,-4.08,0.02
2041,48,15,1.5,13.5,Reject,-9.3,0.0
2041,49,9,2.7,6.3,Reject,-0.54,0.37
2041,50,12,4.2,7.8,Accept,0.96,0.72
2041,51,15,6.0,9.0,Accept,3.3,0.96
2042,1,9,1.8,7.2,Reject,-3.06,0.04
2042,3,9,4.5,4.5,Accept,4.5,0.99
2042,5,15,1.5,13.5,Reject,-9.3,0.0
2042,6,15,3.75,11.25,Reject,-3.0,0.05
2042,8,15,3.0,12.0,Reject,-5.1,0.01
